id,name,names_in_dataset,all_names_in_cluster,name_cluster_id,starts_with,ends_with,is_ongoing,first_added_dataset,first_added_year,annotation,common_name,datasets.id,family,french_name,genus,order,rank,scientificName,species,status_accidental,status_extinct,status_hawaiian,status_introduced,status_misplaced,status_nonbreeding,subfamily
a9b1d6d4-add7-4036-9f74-71e704b3cbcb,Ortalis wagleri,Ortalis wagleri,Ortalis wagleri,23d10a2e-0c0a-423f-ac1a-959c9510990d,"Ortalis poliocephala -> Ortalis wagleri + Ortalis poliocephala [split, aou_6_38 (1991)]","Ortalis poliocephala -> Ortalis wagleri + Ortalis poliocephala [split, aou_6_38 (1991)]",no,aou_6_38 (1991),1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397c435c-4f74-4435-a4d1-9de65326a2cb,Ortalis wagleri,Ortalis wagleri,Ortalis wagleri,23d10a2e-0c0a-423f-ac1a-959c9510990d,"Ortalis poliocephala -> Ortalis wagleri + Ortalis poliocephala [split, aou_6_38 (1991)]",,no,aou_6_38 (1991),1991,Monotypic.,Rufous-bellied Chachalaca,79,Cracidae,Ortalide à ventre marron,Ortalis,Galliformes,species,NA,Ortalis wagleri,NA,NA,NA,NA,NA,NA,NA
fd375f44-cd1a-4feb-82ea-728c845c5ce5,Egretta eulophotes,Egretta eulophotes,Egretta eulophotes,bc70049e-914b-41d5-823a-744ea5f41cdb,added Egretta eulophotes,,no,aou_5_34 (January 1982),1982,Monotypic.,Chinese Egret,229,Ardeidae,Aigrette de Chine,Egretta,Pelecaniformes,species,Egretta eulophotes,Egretta eulophotes,A,NA,NA,NA,NA,NA,NA
7359cc75-70de-4675-9208-2efd43e5af91,Troglodytes hiemalis,Troglodytes hiemalis,Troglodytes hiemalis pacificus; Anorthura hiemalis; Olbiorchilus hiemalis; Nannus hiemalis; Troglodytes hiemalis,6214069a-4a71-4bd2-9f81-20a0f3415d00,added Troglodytes hiemalis pacificus; added Troglodytes hiemalis,"Nannus meliger + Nannus hiemalis -> Nannus hiemalis [lump, aou_4 (1931)]",no,aou_1.csv (1886),1886,NA,NA,722a; 722,NA,NA,NA,NA,NA,Troglodytes hiemalis pacificus; Troglodytes hiemalis,NA,NA,NA,NA,NA,NA,NA,NA
06668b12-51e9-4515-9600-c18c29662bb9,(not found in dataset),,Nannus hiemalis,6214069a-4a71-4bd2-9f81-20a0f3415d00,"Nannus meliger + Nannus hiemalis -> Nannus hiemalis [lump, aou_4 (1931)]","Troglodytes troglodytes + Nannus hiemalis -> Troglodytes troglodytes [lump, aou_4_19 (1944)]",no,aou_4 (1931),1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5c58f92c-4ec1-403d-87bb-7b2780a51bbe,Troglodytes hiemalis,Troglodytes hiemalis,Nannus hiemalis; Troglodytes hiemalis,6214069a-4a71-4bd2-9f81-20a0f3415d00,"Troglodytes troglodytes + Nannus hiemalis -> Troglodytes troglodytes [lump, aou_4_19 (1944)]","Troglodytes troglodytes -> Troglodytes hiemalis + Troglodytes troglodytes + Troglodytes pacificus [split, aou_7_51 (2010)]",no,aou_4_19 (1944),1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
d11b6cab-fe7b-46d3-9181-6f1e125f68da,Troglodytes hiemalis,Troglodytes hiemalis,Troglodytes hiemalis,6214069a-4a71-4bd2-9f81-20a0f3415d00,"Troglodytes troglodytes -> Troglodytes hiemalis + Troglodytes troglodytes + Troglodytes pacificus [split, aou_7_51 (2010)]",,no,aou_7_51 (2010),2010,NA,Winter Wren,2066,Troglodytidae,Troglodyte des forêts,Troglodytes,Passeriformes,species,NA,Troglodytes hiemalis,NA,NA,NA,NA,NA,NA,NA
a6b04476-677b-435c-8fc8-37198d9c305a,Streptopelia chinensis,Streptopelia chinensis,Spilopelia chinensis; Streptopelia chinensis,48c54205-7408-4fa8-99cf-f125b9801eab,added Spilopelia chinensis,,no,aou_4 (1931),1931,NA,Spotted Dove,551,Columbidae,Tourterelle tigrine,Streptopelia,Columbiformes,species,Streptopelia chinensis,Streptopelia chinensis,NA,NA,NA,I,NA,NA,NA
08739f08-4fe6-499e-a1d7-666e86830f21,Numenius phaeopus,Numenius phaeopus,Phaeopus phaeopus; Numenius phaeopus,64c5ad69-e776-4065-bad8-e0c7ed7234aa,added Numenius phaeopus,"Phaeopus hudsonicus + Numenius phaeopus -> Numenius phaeopus [lump, aou_4_19 (1944)]",no,aou_1.csv (1886),1886,NA,NA,[267],NA,NA,NA,NA,NA,Numenius phaeopus,NA,NA,NA,NA,NA,NA,NA,NA
58961a8b-ab53-4a91-8fc1-f145e65277e9,Numenius phaeopus,Numenius phaeopus,Phaeopus phaeopus; Numenius phaeopus,64c5ad69-e776-4065-bad8-e0c7ed7234aa,"Phaeopus hudsonicus + Numenius phaeopus -> Numenius phaeopus [lump, aou_4_19 (1944)]",,no,aou_4_19 (1944),1944,NA,Whimbrel,413,Scolopacidae,Courlis corlieu,Numenius,Charadriiformes,species,Numenius phaeopus,Numenius phaeopus,NA,NA,NA,NA,NA,NA,Numeniinae
512dab06-61c2-460d-ae83-e4a9c617fc14,Cantorchilus leucotis,Cantorchilus leucotis,Cantorchilus leucotis; Thryothorus leucotis,6c685868-30bd-452e-8ce7-42c447d4b844,added Thryothorus leucotis,,no,aou_6 (1983),1983,NA,Buff-breasted Wren,10311,Troglodytidae,Troglodyte à face pâle,Cantorchilus,Passeriformes,species,NA,Cantorchilus leucotis,NA,NA,NA,NA,NA,NA,NA
a3d9f13f-d3ca-4df4-ba13-682d5be4a2ff,Chasiempis sclateri,Chasiempis sclateri,Chasiempis sclateri,3f06f572-7645-42ff-b255-87aa577484e6,"Chasiempis sandwichensis -> Chasiempis ibidis + Chasiempis sandwichensis + Chasiempis sclateri [split, aou_7_51 (2010)]","Chasiempis sandwichensis -> Chasiempis ibidis + Chasiempis sandwichensis + Chasiempis sclateri [split, aou_7_51 (2010)]",no,aou_7_51 (2010),2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a187ebcc-0aa0-4047-9379-5189ee808f11,Chasiempis sclateri,Chasiempis sclateri,Chasiempis sclateri,3f06f572-7645-42ff-b255-87aa577484e6,"Chasiempis sandwichensis -> Chasiempis ibidis + Chasiempis sandwichensis + Chasiempis sclateri [split, aou_7_51 (2010)]",,no,aou_7_51 (2010),2010,Monotypic.,Kauai Elepaio,2063,Monarchidae,Monarque de Kauai,Chasiempis,Passeriformes,species,NA,Chasiempis sclateri,NA,NA,H,NA,NA,NA,NA
edd859e3-2f74-4e5f-aee0-7c3f52fd61ce,Acrocephalus schoenobaenus,Acrocephalus schoenobaenus,Acrocephalus schoenobaenus,5bf4d774-4c80-4bfe-b3ba-966581bd64fe,added Acrocephalus schoenobaenus,,no,aou_7_50 (2009),2009,NA,Sedge Warbler,2054,Acrocephalidae,Phragmite des joncs,Acrocephalus,Passeriformes,species,NA,Acrocephalus schoenobaenus,A,NA,NA,NA,NA,NA,NA
26cd52a7-4167-4eb9-b232-a352185cd4c8,Baeolophus bicolor,Baeolophus bicolor,Baeolophus bicolor; Parus bicolor,891345e4-6c91-44d4-a6e3-d6b36ac42256,added Parus bicolor,"Parus atricristatus + Parus bicolor -> Parus bicolor [lump, aou_5_33 (1976)]",no,aou_1.csv (1886),1886,NA,NA,731,NA,NA,NA,NA,NA,Parus bicolor,NA,NA,NA,NA,NA,NA,NA,NA
6407b942-2f5e-4922-9c9b-8b3c6ff5e494,Baeolophus bicolor,Baeolophus bicolor,Baeolophus bicolor; Parus bicolor,891345e4-6c91-44d4-a6e3-d6b36ac42256,"Parus atricristatus + Parus bicolor -> Parus bicolor [lump, aou_5_33 (1976)]","Baeolophus bicolor -> Baeolophus bicolor + Baeolophus atricristatus [split, aou_7_43 (2002)]",no,aou_5_33 (1976),1976,NA,NA,NA,NA,NA,NA,NA,NA,Parus bicolor,NA,NA,NA,NA,NA,NA,NA,NA
d9310ca0-5cc3-4fcd-8073-af1eac1b2223,Baeolophus bicolor,Baeolophus bicolor,Baeolophus bicolor,891345e4-6c91-44d4-a6e3-d6b36ac42256,"Baeolophus bicolor -> Baeolophus bicolor + Baeolophus atricristatus [split, aou_7_43 (2002)]",,no,aou_7_43 (2002),2002,NA,Tufted Titmouse,1343,Paridae,Mésange bicolore,Baeolophus,Passeriformes,species,NA,Baeolophus bicolor,NA,NA,NA,NA,NA,NA,NA
dae62bea-5eb7-4d6b-8965-f1eb8e1c4ad0,Archilochus colubris,Archilochus colubris,Trochilus colubris; Archilochus colubris,439c67fc-3a6c-454f-8213-bb3c30e299db,added Trochilus colubris,,no,aou_1.csv (1886),1886,Monotypic.,Ruby-throated Hummingbird,864; 428,Trochilidae,Colibri à gorge rubis,Archilochus,Apodiformes,species,Trochilus colubris; Archilochus colubris,Archilochus colubris,NA,NA,NA,NA,NA,NA,Trochilinae
d154fcad-43cc-4cf0-a85a-66a3184fae5a,Dryocopus pileatus,Dryocopus pileatus,Phloeotomus pileatus; Hylatomus pileatus; Dryocopus pileatus; Ceophloeus pileatus,96d0c970-11eb-4ad5-936f-e3d8c847521a,added Ceophloeus pileatus,,no,aou_1.csv (1886),1886,NA,Pileated Woodpecker,985; 405,Picidae,Grand Pic,Dryocopus,Piciformes,species,Dryocopus pileatus; Ceophloeus pileatus,Dryocopus pileatus,NA,NA,NA,NA,NA,NA,Picinae
7ed2f9b4-3d9c-4ed1-8bde-c6f5ed94f719,Milvus migrans,Milvus migrans,Milvus migrans,93085249-6aae-4c5b-a458-c8f4288928cf,added Milvus migrans,,no,aou_7_42 (2000),2000,NA,Black Kite,269,Accipitridae,Milan noir,Milvus,Accipitriformes,species,NA,Milvus migrans,A,NA,H,NA,NA,NA,NA
899c9467-f442-4130-ac30-73ee0a8cbda8,Myadestes unicolor,Myadestes unicolor,Myadestes unicolor,f5e0c64e-45e4-4eb8-b051-2bcc39c0baa2,added Myadestes unicolor,,no,aou_6 (1983),1983,NA,Slate-colored Solitaire,1437,Turdidae,Solitaire ardoisé,Myadestes,Passeriformes,species,NA,Myadestes unicolor,NA,NA,NA,NA,NA,NA,NA
21efce66-dc9a-4712-9d49-90b8a81b1a2c,Gymnocichla nudiceps,Gymnocichla nudiceps,Gymnocichla nudiceps,61583350-7523-4b86-bceb-7f54422e75b0,added Gymnocichla nudiceps,,no,aou_6 (1983),1983,NA,Bare-crowned Antbird,1055,Thamnophilidae,Alapi à tête nue,Gymnocichla,Passeriformes,species,NA,Gymnocichla nudiceps,NA,NA,NA,NA,NA,NA,NA
3eb7bb1e-109d-4dd0-9d6e-def29c259cf0,Polioptila lembeyei,Polioptila lembeyei,Polioptila lembeyei,a3761564-d032-424c-8555-0b8d2cc8dd62,added Polioptila lembeyei,,no,aou_6 (1983),1983,Monotypic.,Cuban Gnatcatcher,2009,Polioptilidae,Gobemoucheron de Cuba,Polioptila,Passeriformes,species,NA,Polioptila lembeyei,NA,NA,NA,NA,NA,NA,NA
c9544f5f-99fd-4ab3-b5e5-346cd8454507,Calidris alba,Calidris alba,Calidris arenaria; Calidris leucophaea; Calidris alba; Crocethia alba,2a57db2c-4bf1-415e-98a8-e9917fd1f508,added Calidris arenaria,,no,aou_1.csv (1886),1886,Recognized as monotypic by del Hoyo et al. (1992) and Clements (2000) and BNA. Howard and Moore recognized 2 subspecies: <i></> C.a. alba and C.a. rubida.</>,Sanderling,248; 428,Scolopacidae,Bécasseau sanderling,Calidris,Charadriiformes,species,Calidris arenaria; Calidris alba,Calidris alba,NA,NA,NA,NA,NA,NA,Arenariinae
2881348d-9b97-470d-ba6c-b9fc7aac2cd6,Fluvicola pica,Fluvicola pica,Fluvicola pica,540c3d66-ac2e-4c72-a8e0-d2713cfd9e3c,added Fluvicola pica,,no,aou_6 (1983),1983,NA,Pied Water-Tyrant,1157,Tyrannidae,Moucherolle pie,Fluvicola,Passeriformes,species,NA,Fluvicola pica,NA,NA,NA,NA,NA,NA,Fluvicolinae
2755360c-5fcd-4c6f-bfbc-ebd5bae548cc,Troglodytes tanneri,Troglodytes tanneri,Troglodytes tanneri,075d5004-8a7a-4370-8f9b-1c093fad0373,added Troglodytes tanneri,,no,aou_6 (1983),1983,Monotypic.,Clarion Wren,1386,Troglodytidae,Troglodyte de Clarion,Troglodytes,Passeriformes,species,NA,Troglodytes tanneri,NA,NA,NA,NA,NA,NA,NA
09e04065-76cc-4fdf-bea8-5c316cf5c134,Euplectes franciscanus,Euplectes franciscanus,Euplectes franciscanus,2af0bfc2-84cf-49ea-a701-b431ab2217bb,"Euplectes orix -> Euplectes franciscanus + Euplectes orix [split, aou_6_41 (1997)]","Euplectes orix -> Euplectes franciscanus + Euplectes orix [split, aou_6_41 (1997)]",no,aou_6_41 (1997),1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4db5c3aa-1f8f-4e71-a3df-cb1e18d33435,Euplectes franciscanus,Euplectes franciscanus,Euplectes franciscanus,2af0bfc2-84cf-49ea-a701-b431ab2217bb,"Euplectes orix -> Euplectes franciscanus + Euplectes orix [split, aou_6_41 (1997)]",,no,aou_6_41 (1997),1997,NA,Northern Red Bishop,1910,Ploceidae,Euplecte franciscain,Euplectes,Passeriformes,species,NA,Euplectes franciscanus,NA,NA,NA,I,NA,NA,Ploceinae
41c81532-cb28-46ac-a415-614827a0920b,Aythya affinis,Aythya affinis,Nyroca affinis; Marila affinis; Aythya affinis,c981e180-11f4-4f38-a3aa-d836e5bda4d5,added Aythya affinis,,no,aou_1.csv (1886),1886,Monotypic.,Lesser Scaup,56; 149,Anatidae,Petit Fuligule,Aythya,Anseriformes,species,Aythya affinis,Aythya affinis,NA,NA,NA,NA,NA,NA,Anatinae
80836484-3e9a-4ab3-bb44-4906c78abbfc,Myrmotherula pacifica,Myrmotherula pacifica,Myrmotherula pacifica,a979c9ea-ba1f-4ccd-81dd-01fadf9197ae,"Myrmotherula surinamensis -> Myrmotherula pacifica + Myrmotherula surinamensis [split, aou_7_42 (2000)]","Myrmotherula surinamensis -> Myrmotherula pacifica + Myrmotherula surinamensis [split, aou_7_42 (2000)]",no,aou_7_42 (2000),2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dcdae343-b4f9-4270-9da0-aeb8d866dc9f,Myrmotherula pacifica,Myrmotherula pacifica,Myrmotherula pacifica,a979c9ea-ba1f-4ccd-81dd-01fadf9197ae,"Myrmotherula surinamensis -> Myrmotherula pacifica + Myrmotherula surinamensis [split, aou_7_42 (2000)]",,no,aou_7_42 (2000),2000,Monotypic.,Pacific Antwren,1046,Thamnophilidae,Myrmidon du Pacifique,Myrmotherula,Passeriformes,species,NA,Myrmotherula pacifica,NA,NA,NA,NA,NA,NA,NA
f68fc42f-9267-4e77-9686-251615594bf0,Nyctiphrynus ocellatus,Nyctiphrynus ocellatus,Nyctiphrynus ocellatus,469e9ceb-010d-47f7-8d67-6bb36c06e09f,added Nyctiphrynus ocellatus,,no,aou_6 (1983),1983,NA,Ocellated Poorwill,717,Caprimulgidae,Engoulevent ocellé,Nyctiphrynus,Caprimulgiformes,species,NA,Nyctiphrynus ocellatus,NA,NA,NA,NA,NA,NA,Caprimulginae
2df42856-5940-48d9-a1a3-a950555a1fbd,Patagioenas squamosa,Patagioenas squamosa,Patagioenas squamosa; Columba squamosa,f1d4e187-3722-4f7e-8196-78c17e67480d,added Columba squamosa,,no,aou_2_10 (1901),1901,Monotypic.,Scaly-naped Pigeon,539,Columbidae,Pigeon à cou rouge,Patagioenas,Columbiformes,species,Columba squamosa,Patagioenas squamosa,NA,NA,NA,NA,NA,NA,NA
8e5e4d19-10c7-4e07-8667-4366ced81a45,Glaucidium brasilianum,Glaucidium brasilianum,Glaucidium brasilianum,8fe44910-2306-453b-a6fd-57334e2fe801,"Glaucidium brasilianum + Glaucidium phaloenoides -> Glaucidium brasilianum [lump, aou_4 (1931)]","Glaucidium brasilianum + Glaucidium phaloenoides -> Glaucidium brasilianum [lump, aou_4 (1931)]",no,aou_4 (1931),1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2297b302-5085-4ac2-a282-a2bf312bad5d,Glaucidium brasilianum,Glaucidium brasilianum,Glaucidium brasilianum,8fe44910-2306-453b-a6fd-57334e2fe801,"Glaucidium brasilianum + Glaucidium phaloenoides -> Glaucidium brasilianum [lump, aou_4 (1931)]",,no,aou_4 (1931),1931,NA,Ferruginous Pygmy-Owl,689,Strigidae,Chevêchette brune,Glaucidium,Strigiformes,species,Glaucidium brasilianum,Glaucidium brasilianum,NA,NA,NA,NA,NA,NA,NA
3c311293-d4da-46ef-9398-c9e7f2728568,Aphelocoma insularis,Aphelocoma insularis,Aphelocoma insularis,d31b3af4-ab7b-439c-9ff9-23a41973e74d,added Aphelocoma insularis,"Aphelocoma insularis + Aphelocoma coerulescens -> Aphelocoma coerulescens [lump, aou_4_19 (1944)]",no,aou_1_01 (1889),1889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22014584-3c9f-4d27-8203-d7fb1a87ce7f,Aphelocoma insularis,Aphelocoma insularis,Aphelocoma insularis,d31b3af4-ab7b-439c-9ff9-23a41973e74d,"Aphelocoma insularis + Aphelocoma coerulescens -> Aphelocoma coerulescens [lump, aou_4_19 (1944)]","Aphelocoma coerulescens -> Aphelocoma californica + Aphelocoma insularis + Aphelocoma coerulescens [split, aou_6_40 (1995)]",no,aou_4_19 (1944),1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74ea6b7f-54af-4744-a9f4-e04184b9afc2,Aphelocoma insularis,Aphelocoma insularis,Aphelocoma insularis,d31b3af4-ab7b-439c-9ff9-23a41973e74d,"Aphelocoma coerulescens -> Aphelocoma californica + Aphelocoma insularis + Aphelocoma coerulescens [split, aou_6_40 (1995)]",,no,aou_6_40 (1995),1995,Monotypic.,Island Scrub-Jay,1287,Corvidae,Geai de Santa Cruz,Aphelocoma,Passeriformes,species,NA,Aphelocoma insularis,NA,NA,NA,NA,NA,NA,NA
dcd1b0e8-d8bb-4177-8f21-9ccd4313e180,Thraupis palmarum,Thraupis palmarum,Thraupis palmarum,3aa463be-962d-40fe-99f7-3aa1fe60ba0a,added Thraupis palmarum,,no,aou_6 (1983),1983,NA,Palm Tanager,1640,Thraupidae,Tangara des palmiers,Thraupis,Passeriformes,species,NA,Thraupis palmarum,NA,NA,NA,NA,NA,NA,Thraupinae
a42c8bb8-1113-44c1-a3b4-19a59c6c24ae,Myiodynastes maculatus,Myiodynastes maculatus,Myiodynastes maculatus,ffcba5e8-1300-4f22-8b4a-4f6edce97d8d,added Myiodynastes maculatus,,no,aou_6 (1983),1983,NA,Streaked Flycatcher,1187,Tyrannidae,Tyran audacieux,Myiodynastes,Passeriformes,species,NA,Myiodynastes maculatus,NA,NA,NA,NA,NA,NA,Tyranninae
de44f69c-9f7c-4ed0-8e50-077a03aba126,Ridgwayia pinicola,Ridgwayia pinicola,Ridgwayia pinicola,57b67e46-5c2a-414e-996e-c305b6421b26,added Ridgwayia pinicola,,no,aou_5_34 (January 1982),1982,NA,Aztec Thrush,1479,Turdidae,Grive aztèque,Ridgwayia,Passeriformes,species,Ridgwayia pinicola,Ridgwayia pinicola,NA,NA,NA,NA,NA,NA,NA
a467539c-5a6c-4477-8c8a-fea6d8dbbbc6,Poecile atricapillus,Poecile atricapillus,Parus atricapillus; Poecile atricapillus; Parus atricapillus occidentalis; Poecile atricapilla; Parus atricapillus septentrionalis; Penthestes atricapillus,b8e19e2e-a53a-4ebc-9742-27abbc57102d,added Parus atricapillus; added Parus atricapillus septentrionalis; added Parus atricapillus occidentalis,,no,aou_1.csv (1886),1886,NA,Black-capped Chickadee,735b; 735a; 1334; 735,Paridae,Mésange à tête noire,Poecile,Passeriformes,species,Parus atricapillus; Parus atricapillus occidentalis; Parus atricapillus septentrionalis,Poecile atricapillus,NA,NA,NA,NA,NA,NA,NA
051a6e6f-ee7f-41db-9e1c-3fb5be5e5f33,Psarocolius guatimozinus,Psarocolius guatimozinus,Psarocolius guatimozinus,dd7e9136-d64a-4880-aafb-94660b820b83,added Psarocolius guatimozinus,,no,aou_6 (1983),1983,Monotypic.,Black Oropendola,1827,Icteridae,Cassique noir,Psarocolius,Passeriformes,species,NA,Psarocolius guatimozinus,NA,NA,NA,NA,NA,NA,NA
bfdb3081-aec6-466d-94b6-ef8954f0a4f5,Antrostomus carolinensis,Antrostomus carolinensis,Antrostomus carolinensis; Caprimulgus carolinensis,001e3f23-2b34-4bf5-bc18-3232c00c0c07,added Antrostomus carolinensis,,no,aou_1.csv (1886),1886,Monotypic.,Chuck-will's-widow,416; 718,Caprimulgidae,Engoulevent de Caroline,Antrostomus,Caprimulgiformes,species,Antrostomus carolinensis; Caprimulgus carolinensis,Antrostomus carolinensis,NA,NA,NA,NA,NA,NA,Caprimulginae
1568a8bc-522b-4006-aa27-f986a31baba9,Geothlypis semiflava,Geothlypis semiflava,Geothlypis semiflava,534729c6-b53b-4186-9c8c-cdb407641382,added Geothlypis semiflava,,no,aou_6 (1983),1983,NA,Olive-crowned Yellowthroat,1591,Parulidae,Paruline des bambous,Geothlypis,Passeriformes,species,NA,Geothlypis semiflava,NA,NA,NA,NA,NA,NA,NA
d12d22e7-65f1-4234-85fd-179f088d6552,Cochlearius cochlearius,Cochlearius cochlearius,Cochlearius cochlearius,6ea2aed1-5a9c-4bf0-9e45-d8e600269725,added Cochlearius cochlearius,,no,aou_6 (1983),1983,NA,Boat-billed Heron,244,Ardeidae,Savacou huppé,Cochlearius,Pelecaniformes,species,NA,Cochlearius cochlearius,NA,NA,NA,NA,NA,NA,NA
0975b0e7-793a-4aad-8ebf-bd1efe07145f,Pitangus sulphuratus,Pitangus sulphuratus,Pitangus sulphuratus,6aab33fe-c828-4aeb-a4c3-5265ef2cb86a,"Pitangus derbianus + Pitangus sulphuratus -> Pitangus sulphuratus [lump, aou_2_14 (1908)]","Pitangus derbianus + Pitangus sulphuratus -> Pitangus sulphuratus [lump, aou_2_14 (1908)]",no,aou_2_14 (1908),1908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e7f5c891-2e70-40b4-9f99-2faf46de6c90,Pitangus sulphuratus,Pitangus sulphuratus,Pitangus sulphuratus,6aab33fe-c828-4aeb-a4c3-5265ef2cb86a,"Pitangus derbianus + Pitangus sulphuratus -> Pitangus sulphuratus [lump, aou_2_14 (1908)]",,no,aou_2_14 (1908),1908,NA,Great Kiskadee,1179,Tyrannidae,Tyran quiquivi,Pitangus,Passeriformes,species,Pitangus sulphuratus,Pitangus sulphuratus,NA,NA,NA,NA,NA,NA,Tyranninae
09f42d21-b77b-4dc8-98ac-09c62a8c0d2c,Oceanodroma castro,Oceanodroma castro,Oceanodroma castro; Oceanodroma cryptoleucura,57f7ada6-8e6f-4b1f-b548-0a570f2373a7,added Oceanodroma cryptoleucura,,no,aou_2_09 (1899),1899,Monotypic.,Band-rumped Storm-Petrel,188,Hydrobatidae,Océanite de Castro,Oceanodroma,Procellariiformes,species,Oceanodroma castro,Oceanodroma castro,NA,NA,NA,NA,NA,N,NA
358196a3-2e5f-4ecc-8b81-49f8ef266e99,Hylocharis humboldtii,Hylocharis humboldtii,Hylocharis humboldtii,0d74a6c7-bb3f-4869-8f89-278480a4b837,"Hylocharis grayi -> Hylocharis grayi + Hylocharis humboldtii [split, aou_7_46 (2005)]","Hylocharis grayi -> Hylocharis grayi + Hylocharis humboldtii [split, aou_7_46 (2005)]",no,aou_7_46 (2005),2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86f4b3ad-5001-4c52-beba-725da277d3b9,Hylocharis humboldtii,Hylocharis humboldtii,Hylocharis humboldtii,0d74a6c7-bb3f-4869-8f89-278480a4b837,"Hylocharis grayi -> Hylocharis grayi + Hylocharis humboldtii [split, aou_7_46 (2005)]",,no,aou_7_46 (2005),2005,Monotypic.,Humboldt's Sapphire,811,Trochilidae,Saphir de Humboldt,Hylocharis,Apodiformes,species,NA,Hylocharis humboldtii,NA,NA,NA,NA,NA,NA,Trochilinae
6bd34385-bb7e-49c8-a747-6df16a59d9d1,Psilorhinus morio,Psilorhinus morio,Psilorhinus morio; Cyanocorax morio,5e620b56-812e-441a-8eab-80b620a26f27,added Cyanocorax morio,,no,aou_5_34 (January 1982),1982,NA,Brown Jay,1276,Corvidae,Geai enfumé,Psilorhinus,Passeriformes,species,Cyanocorax morio,Psilorhinus morio,NA,NA,NA,NA,NA,NA,NA
5fbdd6ab-3656-4224-828d-389e331a9f79,Turdus jamaicensis,Turdus jamaicensis,Turdus jamaicensis,71555360-8f10-42a3-9a6c-e206ebddbdb3,added Turdus jamaicensis,,no,aou_6 (1983),1983,Monotypic.,White-eyed Thrush,1468,Turdidae,Merle aux yeux blancs,Turdus,Passeriformes,species,NA,Turdus jamaicensis,NA,NA,NA,NA,NA,NA,NA
17f5b861-7961-4bf6-a589-38e8c8ecdfce,(not found in dataset),,Leptotila fulviventris,e6513190-47c6-4e42-a354-c9d711aa0c3a,"Engyptila albifrons + Leptotila fulviventris -> Leptotila fulviventris [lump, aou_1_07 (1895)]","Engyptila albifrons + Leptotila fulviventris -> Leptotila fulviventris [lump, aou_1_07 (1895)]",no,aou_1_07 (1895),1895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08c847d7-7f0d-4d6b-a8ab-70e3f091ff06,Leptotila verreauxi,Leptotila verreauxi,Leptotila verreauxi; Leptotila fulviventris,e6513190-47c6-4e42-a354-c9d711aa0c3a,"Engyptila albifrons + Leptotila fulviventris -> Leptotila fulviventris [lump, aou_1_07 (1895)]",,no,aou_1_07 (1895),1895,NA,White-tipped Dove,565,Columbidae,Colombe de Verreaux,Leptotila,Columbiformes,species,Leptotila verreauxi,Leptotila verreauxi,NA,NA,NA,NA,NA,NA,NA
3d745863-4835-4bd3-a8f9-14e909dad67e,Aix sponsa,Aix sponsa,Aix sponsa,2309273e-625d-433b-9b61-335663be1844,added Aix sponsa,,no,aou_1.csv (1886),1886,Monotypic.,Wood Duck,144; 31,Anatidae,Canard branchu,Aix,Anseriformes,species,Aix sponsa,Aix sponsa,NA,NA,NA,NA,NA,NA,Anatinae
e0b2591c-6698-492d-aa48-f6b22ba352fb,Spizella wortheni,Spizella wortheni,Spizella wortheni,ecd2c6df-bed5-46b3-8e05-100b587f6993,added Spizella wortheni,,no,aou_1.csv (1886),1886,NA,Worthen's Sparrow,564; 1708,Emberizidae,Bruant de Worthen,Spizella,Passeriformes,species,Spizella wortheni,Spizella wortheni,NA,NA,NA,NA,NA,NA,NA
f7743f1c-9b74-4809-a272-59f5576545cc,Tangara icterocephala,Tangara icterocephala,Tangara icterocephala,0f4ef5d0-0150-404c-b93b-9d30436f6b18,added Tangara icterocephala,,no,aou_6 (1983),1983,NA,Silver-throated Tanager,1645,Thraupidae,Calliste safran,Tangara,Passeriformes,species,NA,Tangara icterocephala,NA,NA,NA,NA,NA,NA,Thraupinae
