id,name,names_in_dataset,all_names_in_cluster,taxon_concept_count,taxon_concepts,trajectory,trajectory_without_renames,trajectory_lumps_splits,first_added_dataset,first_added_year,annotation,common_name,datasets.id,family,french_name,genus,order,rank,scientificName,species,status_accidental,status_extinct,status_hawaiian,status_introduced,status_misplaced,status_nonbreeding,subfamily
963edd5b-1eac-4268-a522-ff501245cf26,Aphelocoma californica,Aphelocoma californica,Aphelocoma californica,5,Taxon concept 7deace36-7e82-4c02-929d-3fb54ca2841c containing 'Aphelocoma californica' found between 1886 to 1931 in 2 datasets (part of name cluster 963edd5b-1eac-4268-a522-ff501245cf26); Taxon concept 0f352c15-20e6-4d4b-b58f-f8dac3eb133d containing 'Aphelocoma californica' found between 1944 to 1995 in 2 datasets (part of name cluster 963edd5b-1eac-4268-a522-ff501245cf26); Taxon concept 393e9cd0-813a-4b70-99d0-fa64a9b50bf6 containing 'Aphelocoma californica' found between 2016 to 2017 in 2 datasets (part of name cluster 963edd5b-1eac-4268-a522-ff501245cf26); Taxon concept e3802167-8ec3-4da1-b3b6-8223b60bc4a7 containing 'Aphelocoma californica' found between 1995 to 2016 in 2 datasets (part of name cluster 963edd5b-1eac-4268-a522-ff501245cf26); Taxon concept f0c77635-353c-445f-83ac-693f6b833d11 containing 'Aphelocoma californica' found between 1931 to 1944 in 2 datasets (part of name cluster 963edd5b-1eac-4268-a522-ff501245cf26),added -> lump -> lump -> split -> split -> referenced,added -> lump -> lump -> split -> split -> referenced,lump -> lump -> split -> split,aou_1.csv (1886),1886,Formerly considered conspecific with Aphelocoma woodhouseii.,California Scrub-Jay,1288; 481,Corvidae,Geai buissonnier,Aphelocoma,Passeriformes,species,Aphelocoma californica,Aphelocoma californica,NA,NA,NA,NA,NA,NA,NA
e60bc0e3-8056-457d-ab12-6a7f9fb70219,Larus californicus,Larus californicus,Larus californicus,1,Taxon concept f4453dfe-441b-4b79-8df0-e1f4a467dbb8 containing 'Larus californicus' found between 1886 to 2017 in 3 datasets (part of name cluster e60bc0e3-8056-457d-ab12-6a7f9fb70219),added -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,NA,California Gull,466; 53,Laridae,Goéland de Californie,Larus,Charadriiformes,species,Larus californicus,Larus californicus,NA,NA,NA,NA,NA,NA,Larinae
d09a3562-7bfd-40aa-acf8-f1bb0e723a94,Tringa glareola,Tringa glareola,Tringa glareola; Rhyacophilus glareola,1,Taxon concept 1ac9af23-121a-46ba-a495-e3db02a6377b containing 'Rhyacophilus glareola' and 'Tringa glareola' found between 1908 to 2017 in 4 datasets (part of name cluster d09a3562-7bfd-40aa-acf8-f1bb0e723a94),added -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_2_14 (1908),1908,"Monotypic.
",Wood Sandpiper,408,Scolopacidae,Chevalier sylvain,Tringa,Charadriiformes,species,Tringa glareola,Tringa glareola,NA,NA,NA,NA,NA,NA,Tringinae
e60353be-1dc9-4bc7-afe8-75e51295f2d6,Passerina caerulea,Passerina caerulea,Guiraca caerulea; Passerina caerulea,1,Taxon concept b7542e9b-3b81-49b1-b84f-252fb710a66e containing 'Passerina caerulea' and 'Guiraca caerulea' found between 1886 to 2017 in 6 datasets (part of name cluster e60353be-1dc9-4bc7-afe8-75e51295f2d6),added -> referenced -> referenced -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Blue Grosbeak,597; 1763,Cardinalidae,Guiraca bleu,Passerina,Passeriformes,species,Guiraca caerulea,Passerina caerulea,NA,NA,NA,NA,NA,NA,NA
f1ea04ea-9ab1-4bb2-9e54-71c437469447,Butorides striata,Butorides striata,Butorides striatus; Butorides striata,4,Taxon concept a4662d07-d8eb-4cd3-9c22-6efaf712f8fa containing 'Butorides striatus' and 'Butorides striata' found between 2003 to 2017 in 3 datasets (part of name cluster f1ea04ea-9ab1-4bb2-9e54-71c437469447); Taxon concept 25966c81-2f06-4950-911b-a25127af5212 containing 'Butorides striatus' found between 1993 to 2003 in 2 datasets (part of name cluster f1ea04ea-9ab1-4bb2-9e54-71c437469447); Taxon concept 090b4067-5c22-4b88-a233-23a81122c6d2 containing 'Butorides striatus' found between 1976 in 1 datasets (part of name cluster f1ea04ea-9ab1-4bb2-9e54-71c437469447); Taxon concept 814ca347-9187-443b-9ca3-9fd739e555f6 containing 'Butorides striatus' found between 1976 to 1993 in 4 datasets (part of name cluster f1ea04ea-9ab1-4bb2-9e54-71c437469447),lump -> referenced -> referenced -> split -> lump -> rename -> referenced,lump -> referenced -> referenced -> split -> lump -> referenced,lump -> split -> lump,aou_5_33 (1976),1976,NA,Striated Heron,239,Ardeidae,Héron strié,Butorides,Pelecaniformes,species,Butorides striatus,Butorides striata,NA,NA,NA,NA,NA,NA,NA
38bc98f8-15be-4926-82a1-8755d80c5817,Cygnus cygnus,Cygnus cygnus,Cygnus cygnus; Olor cygnus,1,Taxon concept 973d9643-fb83-43b3-8dd2-fbdb0f838f2e containing 'Cygnus cygnus' and 'Olor cygnus' found between 1886 to 2017 in 9 datasets (part of name cluster 38bc98f8-15be-4926-82a1-8755d80c5817),added -> referenced -> referenced -> rename -> referenced -> rename -> rename -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Whooper Swan,27; [179],Anatidae,Cygne chanteur,Cygnus,Anseriformes,species,Cygnus cygnus; Olor cygnus,Cygnus cygnus,NA,NA,NA,NA,NA,NA,Anserinae
4cf548ea-3e65-4984-bf1d-f84a184fb301,Pluvialis fulva,Pluvialis fulva,Pluvialis fulva,2,Taxon concept 38b71f55-5b6c-46d7-8ae6-96b08884174c containing 'Pluvialis fulva' found between 1993 to 2017 in 2 datasets (part of name cluster 4cf548ea-3e65-4984-bf1d-f84a184fb301); Taxon concept 3ec4eb42-941a-4856-a1e2-0ed678fb5ad0 containing 'Pluvialis fulva' found between 1993 in 1 datasets (part of name cluster 4cf548ea-3e65-4984-bf1d-f84a184fb301),split -> referenced,split -> referenced,split,aou_6_39 (1993),1993,Monotypic.,Pacific Golden-Plover,374,Charadriidae,Pluvier fauve,Pluvialis,Charadriiformes,species,NA,Pluvialis fulva,NA,NA,NA,NA,NA,NA,Charadriinae
fe579745-129b-4002-8339-87381760015d,Calidris bairdii,Calidris bairdii,Pisobia bairdii; Actodromas bairdii; Erolia bairdii; Pisobia bairdi; Calidris bairdii; Tringa bairdii,1,Taxon concept 9ecc5f56-291c-4347-81f3-a9897aff1589 containing 'Calidris bairdii' and 5 other names between 1886 to 2017 in 8 datasets (part of name cluster fe579745-129b-4002-8339-87381760015d),added -> rename -> rename -> rename -> rename -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Baird's Sandpiper,437; 241,Scolopacidae,Bécasseau de Baird,Calidris,Charadriiformes,species,Calidris bairdii; Tringa bairdii,Calidris bairdii,NA,NA,NA,NA,NA,NA,Arenariinae
f6383a66-1d13-43cd-9c14-ad731f039650,Icteria virens,Icteria virens,Icteria virens; Icteria virens longicauda,1,Taxon concept 11b6890b-8a1a-45ab-ba2e-c35c94f444e3 containing 'Icteria virens' and 'Icteria virens longicauda' found between 1886 to 2017 in 7 datasets (part of name cluster f6383a66-1d13-43cd-9c14-ad731f039650),added|added -> referenced -> referenced -> referenced -> deleted -> referenced -> referenced,added|added -> referenced -> referenced -> referenced -> deleted -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Yellow-breasted Chat,683; 683a; 1618,Parulidae,Paruline polyglotte,Icteria,Passeriformes,species,Icteria virens; Icteria virens longicauda,Icteria virens,NA,NA,NA,NA,*,NA,NA
187f5c13-3eb9-4e92-a4a7-533f3613f6c6,Branta canadensis,Branta canadensis,Branta canadensis; Branta canadensis minima; Branta canadensis hutchinsii; Branta canadensis occidentalis,2,Taxon concept 2fa8bb89-6333-41a8-b058-564ca93c7826 containing 'Branta canadensis occidentalis' and 'Branta canadensis' and 'Branta canadensis hutchinsii' and 'Branta canadensis minima' found between 1886 to 2004 in 3 datasets (part of name cluster 187f5c13-3eb9-4e92-a4a7-533f3613f6c6); Taxon concept fb1866f5-b12e-4552-ac5d-f41c3a2323c3 containing 'Branta canadensis' found between 2004 to 2017 in 2 datasets (part of name cluster 187f5c13-3eb9-4e92-a4a7-533f3613f6c6),added|added|added|added -> deleted|deleted|deleted -> split -> referenced,added|added|added|added -> deleted|deleted|deleted -> split -> referenced,split,aou_1.csv (1886),1886,NA,Canada Goose,22; 172c; 172b; 172a; 172,Anatidae,Bernache du Canada,Branta,Anseriformes,species,Branta canadensis; Branta canadensis minima; Branta canadensis hutchinsii; Branta canadensis occidentalis,Branta canadensis,NA,NA,NA,NA,NA,NA,Anserinae
9079c7e0-29cf-41ec-9494-ed900929d1ba,Salpinctes obsoletus,Salpinctes obsoletus,Salpinctes obsoletus,2,Taxon concept 538b28fd-fa74-411b-b990-e619e1fbcc2e containing 'Salpinctes obsoletus' found between 1931 to 2017 in 3 datasets (part of name cluster 9079c7e0-29cf-41ec-9494-ed900929d1ba); Taxon concept d2301dcc-6c31-4496-a19d-1b47ff98405a containing 'Salpinctes obsoletus' found between 1886 to 1931 in 2 datasets (part of name cluster 9079c7e0-29cf-41ec-9494-ed900929d1ba),added -> lump -> referenced -> referenced,added -> lump -> referenced -> referenced,lump,aou_1.csv (1886),1886,NA,Rock Wren,1362; 715,Troglodytidae,Troglodyte des rochers,Salpinctes,Passeriformes,species,Salpinctes obsoletus,Salpinctes obsoletus,NA,NA,NA,NA,NA,NA,NA
4592ee9d-f1ad-4d4d-b0c2-14bd046de77e,Phaethon rubricauda,Phaethon rubricauda,Phaethon rubricauda; Phaethon rubricaudus,1,Taxon concept 7d31ed32-0794-42c1-98c9-3ff7c695b0c2 containing 'Phaethon rubricaudus' and 'Phaethon rubricauda' found between 1899 to 2017 in 7 datasets (part of name cluster 4592ee9d-f1ad-4d4d-b0c2-14bd046de77e),added -> referenced -> rename -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_2_09 (1899),1899,NA,Red-tailed Tropicbird,197,Phaethontidae,Phaéton à brins rouges,Phaethon,Phaethontiformes,species,Phaethon rubricauda,Phaethon rubricauda,NA,NA,NA,NA,NA,NA,NA
917ce9ca-ea76-4665-8b67-36a8717bac9d,Amazilia violiceps,Amazilia violiceps,Amazilia verticalis; Amazilia violiceps,1,Taxon concept 56e324b0-3bef-47b1-bd8b-ea48fe3c6a0f containing 'Amazilia violiceps' and 'Amazilia verticalis' found between 1948 to 2017 in 6 datasets (part of name cluster 917ce9ca-ea76-4665-8b67-36a8717bac9d),added -> rename -> referenced -> rename -> referenced -> referenced,added -> referenced -> referenced -> referenced,,aou_4_23 (1948),1948,NA,Violet-crowned Hummingbird,831,Trochilidae,Ariane à couronne violette,Amazilia,Apodiformes,species,Amazilia violiceps,Amazilia violiceps,NA,NA,NA,NA,NA,NA,Trochilinae
be44ddd1-cbdd-4f93-9651-20908b692763,Spizella breweri,Spizella breweri,Spizella breweri,1,Taxon concept d3feab67-acfb-4ee5-80cc-d84b79e65553 containing 'Spizella breweri' found between 1886 to 2017 in 4 datasets (part of name cluster be44ddd1-cbdd-4f93-9651-20908b692763),added -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Brewer's Sparrow,562; 1706,Emberizidae,Bruant de Brewer,Spizella,Passeriformes,species,Spizella breweri,Spizella breweri,NA,NA,NA,NA,NA,NA,NA
49c8a17e-c15d-45df-8369-e295f4680b42,Progne subis,Progne subis,Progne subis,3,Taxon concept a5747de7-6574-4c76-8eeb-7dccc64c4d71 containing 'Progne subis' found between 1944 to 1956 in 2 datasets (part of name cluster 49c8a17e-c15d-45df-8369-e295f4680b42); Taxon concept 284ca1f7-8109-4586-992b-71cb66cbdb62 containing 'Progne subis' found between 1956 to 2017 in 3 datasets (part of name cluster 49c8a17e-c15d-45df-8369-e295f4680b42); Taxon concept 65e9bcd3-9627-4d17-b593-325f4efb6388 containing 'Progne subis' found between 1886 to 1944 in 2 datasets (part of name cluster 49c8a17e-c15d-45df-8369-e295f4680b42),added -> lump -> split -> referenced -> referenced,added -> lump -> split -> referenced -> referenced,lump -> split,aou_1.csv (1886),1886,NA,Purple Martin,1311; 611,Hirundinidae,Hirondelle noire,Progne,Passeriformes,species,Progne subis,Progne subis,NA,NA,NA,NA,NA,NA,Hirundininae
2269d747-457d-4a65-a224-4c4f9337d059,Dumetella carolinensis,Dumetella carolinensis,Dumetella carolinensis; Galeoscoptes carolinensis,1,Taxon concept a887a2c2-b27e-4eb4-9c9a-ef27cd7d9104 containing 'Dumetella carolinensis' and 'Galeoscoptes carolinensis' found between 1886 to 2017 in 6 datasets (part of name cluster 2269d747-457d-4a65-a224-4c4f9337d059),added -> rename -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Gray Catbird,1485; 704,Mimidae,Moqueur chat,Dumetella,Passeriformes,species,Dumetella carolinensis; Galeoscoptes carolinensis,Dumetella carolinensis,NA,NA,NA,NA,NA,NA,NA
4a58f252-c308-4284-98df-f75ac8707d29,Ardenna creatopus,Ardenna creatopus,Puffinus creatopus; Ardenna creatopus,1,Taxon concept 27dc6932-8a58-4305-ad86-450c15bdc3ac containing 'Puffinus creatopus' and 'Ardenna creatopus' found between 1886 to 2017 in 6 datasets (part of name cluster 4a58f252-c308-4284-98df-f75ac8707d29),added -> referenced -> referenced -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Pink-footed Shearwater,169; 91,Procellariidae,Puffin à pieds roses,Ardenna,Procellariiformes,species,Puffinus creatopus,Ardenna creatopus,NA,NA,NA,NA,NA,N,NA
8b088356-41af-43be-9fee-4fc23bd83dd9,Sayornis nigricans,Sayornis nigricans,Sayornis nigricans,1,Taxon concept 30f85e30-9bdd-4626-9d15-38be4880ddfc containing 'Sayornis nigricans' found between 1886 to 2017 in 3 datasets (part of name cluster 8b088356-41af-43be-9fee-4fc23bd83dd9),added -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Black Phoebe,458; 1153,Tyrannidae,Moucherolle noir,Sayornis,Passeriformes,species,Sayornis nigricans,Sayornis nigricans,NA,NA,NA,NA,NA,NA,Fluvicolinae
d665caba-360f-4e35-a7a2-bd53d6dfdaf4,Cerorhinca monocerata,Cerorhinca monocerata,Cerorhinca monocerata,1,Taxon concept 570bbdc7-94e4-417c-9425-6c899bfac9b0 containing 'Cerorhinca monocerata' found between 1886 to 2017 in 3 datasets (part of name cluster d665caba-360f-4e35-a7a2-bd53d6dfdaf4),added -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Rhinoceros Auklet,531; 15,Alcidae,Macareux rhinocéros,Cerorhinca,Charadriiformes,species,Cerorhinca monocerata,Cerorhinca monocerata,NA,NA,NA,NA,NA,NA,NA
a1a508cd-908a-463c-99fc-d6e7a97858f7,Accipiter cooperii,Accipiter cooperii,Accipiter cooperi; Accipiter cooperii,1,Taxon concept 6e833007-c0ea-40f9-a275-9460b4551918 containing 'Accipiter cooperi' and 'Accipiter cooperii' found between 1886 to 2017 in 8 datasets (part of name cluster a1a508cd-908a-463c-99fc-d6e7a97858f7),added -> rename -> referenced -> rename -> referenced -> rename -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Cooper's Hawk,333; 279,Accipitridae,Épervier de Cooper,Accipiter,Accipitriformes,species,Accipiter cooperi; Accipiter cooperii,Accipiter cooperii,NA,NA,NA,NA,NA,NA,NA
4428da8f-fcd8-4951-9f3a-a029fc68c1eb,Aramus guarauna,Aramus guarauna,Aramus vociferus; Aramus giganteus; Aramus pictus; Aramus guarauna,1,Taxon concept 38133639-7ae6-4cc2-8cd0-38c64e3d0f92 containing 'Aramus giganteus' and 'Aramus pictus' and 'Aramus vociferus' and 'Aramus guarauna' found between 1886 to 2017 in 6 datasets (part of name cluster 4428da8f-fcd8-4951-9f3a-a029fc68c1eb),added -> rename -> rename -> rename -> referenced -> referenced,added -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Limpkin,364; 207,Aramidae,Courlan brun,Aramus,Gruiformes,species,Aramus giganteus; Aramus guarauna,Aramus guarauna,NA,NA,NA,NA,NA,NA,NA
a8dac88d-79e1-445f-a6ba-81a75aea3eca,Setophaga discolor,Setophaga discolor,Dendroica discolor; Setophaga discolor,1,Taxon concept a6568976-2309-4cc9-8dd2-fd7607362293 containing 'Dendroica discolor' and 'Setophaga discolor' found between 1886 to 2017 in 8 datasets (part of name cluster a8dac88d-79e1-445f-a6ba-81a75aea3eca),added -> referenced -> referenced -> referenced -> referenced -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Prairie Warbler,673; 1565,Parulidae,Paruline des prés,Setophaga,Passeriformes,species,Dendroica discolor,Setophaga discolor,NA,NA,NA,NA,NA,NA,NA
4710d1ef-8fb7-4ae0-b369-12cea2db4b01,Vireo cassinii,Vireo cassinii,Vireo cassinii,2,Taxon concept 4f8cfc36-1c9f-4435-980f-9487447cda92 containing 'Vireo cassinii' found between 1997 in 1 datasets (part of name cluster 4710d1ef-8fb7-4ae0-b369-12cea2db4b01); Taxon concept 15159c83-d88a-46a5-810f-6cb7558fae36 containing 'Vireo cassinii' found between 1997 to 2017 in 2 datasets (part of name cluster 4710d1ef-8fb7-4ae0-b369-12cea2db4b01),split -> referenced,split -> referenced,split,aou_6_41 (1997),1997,NA,Cassin's Vireo,1249,Vireonidae,Viréo de Cassin,Vireo,Passeriformes,species,NA,Vireo cassinii,NA,NA,NA,NA,NA,NA,NA
cd797977-05d4-44ad-969a-66db31392b2a,Empidonax wrightii,Empidonax wrightii,Empidonax wrighti; Empidonax wrightii; Empidonax obscurus,3,Taxon concept 6fd8dc1d-dbc0-47bd-9d16-baff440851e6 containing 'Empidonax wrightii' found between January 1982 to 2017 in 3 datasets (part of name cluster cd797977-05d4-44ad-969a-66db31392b2a); Taxon concept 72f1b8bc-5359-4850-bbaf-071dc7451f72 containing 'Empidonax wrightii' found between 1953 to January 1982 in 2 datasets (part of name cluster cd797977-05d4-44ad-969a-66db31392b2a); Taxon concept f6766fc2-6cab-4126-9a66-843c5527e256 containing 'Empidonax obscurus' and 'Empidonax wrightii' and 'Empidonax wrighti' found between 1886 to 1953 in 5 datasets (part of name cluster cd797977-05d4-44ad-969a-66db31392b2a),added -> rename -> rename -> rename -> lump -> split -> referenced -> referenced,added -> lump -> split -> referenced -> referenced,lump -> split,aou_1.csv (1886),1886,Monotypic.,Gray Flycatcher,1145; 469,Tyrannidae,Moucherolle gris,Empidonax,Passeriformes,species,Empidonax wrightii; Empidonax obscurus,Empidonax wrightii,NA,NA,NA,NA,NA,NA,Fluvicolinae
5b142ea4-8829-4bff-a4de-a5c691cd74c3,Chordeiles acutipennis,Chordeiles acutipennis,Chordeiles acutipennis,2,Taxon concept 98cd600b-2b35-4b32-bb00-3a0fa3094acc containing 'Chordeiles acutipennis' found between 1895 to 2017 in 6 datasets (part of name cluster 5b142ea4-8829-4bff-a4de-a5c691cd74c3); Taxon concept a80165d9-aac1-4fd1-880c-379e584a3d94 containing 'Chordeiles acutipennis' found between 1895 in 1 datasets (part of name cluster 5b142ea4-8829-4bff-a4de-a5c691cd74c3),lump -> referenced -> referenced -> referenced -> referenced -> referenced,lump -> referenced -> referenced -> referenced -> referenced -> referenced,lump,aou_1_07 (1895),1895,NA,Lesser Nighthawk,708,Caprimulgidae,Engoulevent minime,Chordeiles,Caprimulgiformes,species,Chordeiles acutipennis,Chordeiles acutipennis,NA,NA,NA,NA,NA,NA,Chordeilinae
a992a441-b20e-466c-a1b6-e2f3aba0541a,Buteo plagiatus,Buteo plagiatus,Buteo plagiatus,2,Taxon concept 695942b0-df22-44a2-8cc0-50f69e595530 containing 'Buteo plagiatus' found between 2012 in 1 datasets (part of name cluster a992a441-b20e-466c-a1b6-e2f3aba0541a); Taxon concept 13caa92b-9073-4d34-a97c-342b3d1cfc46 containing 'Buteo plagiatus' found between 2012 to 2017 in 2 datasets (part of name cluster a992a441-b20e-466c-a1b6-e2f3aba0541a),split -> referenced,split -> referenced,split,aou_7_53 (2012),2012,NA,Gray Hawk,9711,Accipitridae,Buse grise,Buteo,Accipitriformes,species,NA,Buteo plagiatus,NA,NA,NA,NA,NA,NA,NA
25c9a20a-d6fb-4088-b99c-109681c8e36a,Motacilla alba,Motacilla alba,Motacilla alba,3,Taxon concept 8e49ff36-f98f-4f75-bd30-c966bf395a89 containing 'Motacilla alba' found between 1886 to 1931 in 2 datasets (part of name cluster 25c9a20a-d6fb-4088-b99c-109681c8e36a); Taxon concept bc164598-4cee-4c91-b1cf-f4683e66430d containing 'Motacilla alba' found between 1931 to 2005 in 3 datasets (part of name cluster 25c9a20a-d6fb-4088-b99c-109681c8e36a); Taxon concept 55a488f0-7e74-4cdd-bca0-1b62256e6468 containing 'Motacilla alba' found between 2005 to 2017 in 2 datasets (part of name cluster 25c9a20a-d6fb-4088-b99c-109681c8e36a),added -> lump -> referenced -> lump -> referenced,added -> lump -> referenced -> lump -> referenced,lump -> lump,aou_1.csv (1886),1886,NA,White Wagtail,[694]; 1516,Motacillidae,Bergeronnette grise,Motacilla,Passeriformes,species,Motacilla alba,Motacilla alba,NA,NA,NA,NA,NA,NA,NA
fdcde8d3-4001-4cee-bbce-e7f1a23fb910,Setophaga striata,Setophaga striata,Dendroica striata; Setophaga striata,1,Taxon concept ae82da9b-adcf-4e54-924a-02ebc3b8361d containing 'Setophaga striata' and 'Dendroica striata' found between 1886 to 2017 in 8 datasets (part of name cluster fdcde8d3-4001-4cee-bbce-e7f1a23fb910),added -> referenced -> referenced -> referenced -> referenced -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Monotypic.,Blackpoll Warbler,1569; 661,Parulidae,Paruline rayée,Setophaga,Passeriformes,species,Dendroica striata,Setophaga striata,NA,NA,NA,NA,NA,NA,NA
3276af78-352e-4d0d-8549-4960c01e001c,Oxyura jamaicensis,Oxyura jamaicensis,Erismatura jamaicensis; Oxyura jamaicensis; Erismatura rubida,2,Taxon concept f0d8c7fa-1b57-4e8e-a5e3-35eb1ed2d6fb containing 'Oxyura jamaicensis' found between 1997 to 2017 in 2 datasets (part of name cluster 3276af78-352e-4d0d-8549-4960c01e001c); Taxon concept 5ccd2e36-4fa1-49cd-a366-1267d35ebd3a containing 'Erismatura jamaicensis' and 'Erismatura rubida' and 'Oxyura jamaicensis' found between 1886 to 1997 in 5 datasets (part of name cluster 3276af78-352e-4d0d-8549-4960c01e001c),added -> rename -> rename -> referenced -> split -> referenced,added -> referenced -> split -> referenced,split,aou_1.csv (1886),1886,NA,Ruddy Duck,167; 75,Anatidae,Érismature rousse,Oxyura,Anseriformes,species,Oxyura jamaicensis; Erismatura rubida,Oxyura jamaicensis,NA,NA,NA,NA,NA,NA,Anatinae
0e9086a8-a855-45cf-8511-964b828a803c,Nyctanassa violacea,Nyctanassa violacea,Nyctanassa violaceus; Nycticorax violaceus; Nyctanassa violacea,1,Taxon concept c93851d7-a9b9-4f3b-a9a9-57ad7e7de453 containing 'Nyctanassa violacea' and 'Nyctanassa violaceus' and 'Nycticorax violaceus' found between 1886 to 2017 in 7 datasets (part of name cluster 0e9086a8-a855-45cf-8511-964b828a803c),added -> rename -> rename -> rename -> added -> rename -> referenced,added -> added -> referenced,,aou_1.csv (1886),1886,NA,Yellow-crowned Night-Heron,243; 203,Ardeidae,Bihoreau violacé,Nyctanassa,Pelecaniformes,species,Nycticorax violaceus; Nyctanassa violacea,Nyctanassa violacea,NA,NA,NA,NA,NA,NA,NA
720df5f7-efb6-4f05-bf1b-b4db92c4fa6e,Podiceps grisegena,Podiceps grisegena,Podiceps grisegena; Colymbus grisegena,2,Taxon concept 4399a1c6-1528-40d1-9290-97d0bce31863 containing 'Colymbus grisegena' found between 1931 in 1 datasets (part of name cluster 720df5f7-efb6-4f05-bf1b-b4db92c4fa6e); Taxon concept 5dc1b5d5-4b7f-409d-825f-a1aafc3275ca containing 'Colymbus grisegena' and 'Podiceps grisegena' found between 1931 to 2017 in 4 datasets (part of name cluster 720df5f7-efb6-4f05-bf1b-b4db92c4fa6e),lump -> rename -> referenced -> referenced,lump -> referenced -> referenced,lump,aou_4 (1931),1931,NA,Red-necked Grebe,1987,Podicipedidae,Grèbe jougris,Podiceps,Podicipediformes,species,Podiceps grisegena,Podiceps grisegena,NA,NA,NA,NA,NA,NA,NA
7fe0b045-7caa-49d8-ba9c-46d48825cc02,Toxostoma lecontei,Toxostoma lecontei,Toxostoma lecontei; Harporhynchus lecontei,1,Taxon concept 3a650094-a367-4c7c-b6bb-56c8b9aff035 containing 'Toxostoma lecontei' and 'Harporhynchus lecontei' found between 1886 to 2017 in 6 datasets (part of name cluster 7fe0b045-7caa-49d8-ba9c-46d48825cc02),added -> rename -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Le Conte's Thrasher,1501; 711,Mimidae,Moqueur de Le Conte,Toxostoma,Passeriformes,species,Toxostoma lecontei; Harporhynchus lecontei,Toxostoma lecontei,NA,NA,NA,NA,NA,NA,NA
84168b44-c290-4146-a466-9b4fd6eab1e4,Geranoaetus albicaudatus,Geranoaetus albicaudatus,Buteo albicaudatus; Geranoaetus albicaudatus,1,Taxon concept e1b8633d-67dc-42b3-8569-e9c45fd057c5 containing 'Geranoaetus albicaudatus' and 'Buteo albicaudatus' found between 1886 to 2017 in 9 datasets (part of name cluster 84168b44-c290-4146-a466-9b4fd6eab1e4),added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> rename -> referenced,added -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced -> referenced,,aou_1.csv (1886),1886,Formerly placed in the genus Buteo.,White-tailed Hawk,341; 11641,Accipitridae,Buse à queue blanche,Geranoaetus,Accipitriformes,species,Buteo albicaudatus,Geranoaetus albicaudatus,NA,NA,NA,NA,NA,NA,NA
9830e337-a915-4be9-95c5-c74b083ea193,Icterus pustulatus,Icterus pustulatus,Icterus pustulatus,1,Taxon concept 1f0301a4-0055-4551-b587-97797c3c448b containing 'Icterus pustulatus' found between 1945 to 2017 in 5 datasets (part of name cluster 9830e337-a915-4be9-95c5-c74b083ea193),added -> referenced -> referenced -> referenced -> referenced,added -> referenced -> referenced -> referenced -> referenced,,aou_4_20 (1945),1945,NA,Streak-backed Oriole,1810,Icteridae,Oriole à dos rayé,Icterus,Passeriformes,species,Icterus pustulatus,Icterus pustulatus,NA,NA,NA,NA,NA,NA,NA
b4403a49-6a6e-45f2-8505-3ff7288137a9,Sialia sialis,Sialia sialis,Sialia sialis azurea; Sialia sialis,1,Taxon concept cce8ddce-4907-4894-b28c-6b91aeea1096 containing 'Sialia sialis azurea' and 'Sialia sialis' found between 1886 to 2017 in 6 datasets (part of name cluster b4403a49-6a6e-45f2-8505-3ff7288137a9),added|added -> referenced -> referenced -> deleted -> referenced -> referenced,added|added -> referenced -> referenced -> deleted -> referenced -> referenced,,aou_1.csv (1886),1886,NA,Eastern Bluebird,766a; 766; 1428,Turdidae,Merlebleu de l'Est,Sialia,Passeriformes,species,Sialia sialis azurea; Sialia sialis,Sialia sialis,NA,NA,NA,NA,NA,NA,NA
